Title,IMDb Rating,Year,Certificates,Genre,Director,Star Cast,MetaScore,Poster-src,Duration (minutes)
A Man for All Seasons,7.7,1966,G,Biography,Fred Zinnemann,Robert Bolt,72.0,"https://m.media-amazon.com/images/M/MV5BMTRjOTA1NzctNzFmMy00ZjcwLWExYjgtYWQyZDM5ZWY1Y2JlXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_QL75_UX190_CR0,15,190,281_.jpg",120.0
Kon-Tiki,7.1,2012,PG-13,Adventure,Joachim Rønning,Pål Sverre HagenAnders BaasmoGustaf Skarsgård,62.0,"https://m.media-amazon.com/images/M/MV5BMjMxOTU2NzQxMF5BMl5BanBnXkFtZTcwODIwODY0OA@@._V1_QL75_UY281_CR4,0,190,281_.jpg",118.0
I Still Believe,6.5,2020,PG,Biography,Andrew Erwin,K.J. ApaBritt RobertsonNathan Parsons,41.0,"https://m.media-amazon.com/images/M/MV5BZTczOTM1ZGEtNzkyNS00NGRmLWI3YjEtZmRlOGZmMzgzNzU2XkEyXkFqcGdeQXVyMjMxOTE0ODA@._V1_QL75_UX190_CR0,0,190,281_.jpg",116.0
Andrei Rublev,8.0,1966,R,Biography,Andrei Tarkovsky,Anatoliy SolonitsynIvan LapikovNikolay Grinko,66.0,"https://m.media-amazon.com/images/M/MV5BMjhkN2Q3MzctNzJiOC00OTc5LWIwOWYtNWRiYWUyMDk0MGZiXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_QL75_UX190_CR0,4,190,281_.jpg",189.0
"Argentina, 1985",7.6,2022,R,Biography,Santiago Mitre,Ricardo DarínGina MastronicolaFrancisco Bertín,78.0,"https://m.media-amazon.com/images/M/MV5BZTY4ZDJkNTUtMjEwNy00YzFiLWE1NWYtNzAxNDYxNDJkYTlkXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_QL75_UY281_CR1,0,190,281_.jpg",140.0
Fearless,7.6,2006,PG-13,Action,Ronny Yu,Chris ChowRichard EpcarChi-Long To,70.0,"https://m.media-amazon.com/images/M/MV5BZjkzZDViNTYtN2ZjMy00NzY4LTgwMjktNGY5YjUxYmY1NzBiXkEyXkFqcGdeQXVyMjgyNjk3MzE@._V1_QL75_UY281_CR0,0,190,281_.jpg",104.0
Testament of Youth,7.2,2014,PG-13,Biography,James Kent,Alicia VikanderKit HaringtonTaron Egerton,76.0,"https://m.media-amazon.com/images/M/MV5BMTAyOTI3OTgwMTdeQTJeQWpwZ15BbWU4MDAwNzM2NDUx._V1_QL75_UX190_CR0,0,190,281_.jpg",129.0
Chevalier,6.5,2022,PG-13,Biography,Stephen Williams,Kelvin Harrison Jr.Samara WeavingLucy Boynton,67.0,"https://m.media-amazon.com/images/M/MV5BNDU5OTBhNzEtYjllNS00Y2RkLWEzYTgtOTRmMGZhOTYyYmMwXkEyXkFqcGdeQXVyODk4OTc3MTY@._V1_QL75_UX190_CR0,0,190,281_.jpg",108.0
8 Seconds,6.6,1994,PG-13,Biography,John G. Avildsen,Luke PerryStephen BaldwinJames Rebhorn,66.0,"https://m.media-amazon.com/images/M/MV5BYjY4Nzk5NzItYjAyNy00NzgwLTgwMTQtMTM4MDkyOTk0ODFjXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_QL75_UY281_CR1,0,190,281_.jpg",105.0
Reversal of Fortune,7.2,1990,R,Biography,Barbet Schroeder,Jeremy IronsGlenn CloseRon Silver,93.0,"https://m.media-amazon.com/images/M/MV5BYWYyYjc2Y2QtYjk1OC00ZjJkLWFlNDItNThiM2M2MGI3NjBlXkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_QL75_UX190_CR0,2,190,281_.jpg",111.0
Nixon,7.1,1995,R,Biography,Oliver Stone,Anthony HopkinsJoan AllenPowers Boothe,66.0,"https://m.media-amazon.com/images/M/MV5BNzBlOWY0ZmEtZjdkYS00ZGU0LWEwN2YtYzBkNDM5ZDBjMmI1XkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_QL75_UX190_CR0,0,190,281_.jpg",192.0
Searching for Bobby Fischer,7.4,1993,PG,Biography,Steven Zaillian,Joe MantegnaBen KingsleyMax Pomeranc,89.0,"https://m.media-amazon.com/images/M/MV5BNTNlYjBjMGEtOTFkZS00MjM5LTk2ZTktYWVmZTc4NzE3NzAxL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_QL75_UY281_CR0,0,190,281_.jpg",109.0
I Love You Phillip Morris,6.6,2009,R,Biography,Glenn Ficarra,Jim CarreyEwan McGregorLeslie Mann,65.0,"https://m.media-amazon.com/images/M/MV5BNTUwZGU1ZTAtOGI4NC00ZDBlLTgxOGItNzdhOWFlNDczZDcxXkEyXkFqcGdeQXVyMjgyNjk3MzE@._V1_QL75_UY281_CR1,0,190,281_.jpg",98.0
Worth,6.8,2020,PG-13,Biography,Sara Colangelo,Michael KeatonAmy RyanStanley Tucci,67.0,"https://m.media-amazon.com/images/M/MV5BZDI4YzBhMzQtM2MzYy00ZGJjLTg2NmItNzJiYTA3OWJjMzUxXkEyXkFqcGdeQXVyMTAyMjQ3NzQ1._V1_QL75_UX190_CR0,0,190,281_.jpg",118.0
Philomena,7.6,2013,PG-13,Biography,Stephen Frears,Judi DenchSteve CooganSophie Kennedy Clark,77.0,"https://m.media-amazon.com/images/M/MV5BMjA5ODgyNzcxMV5BMl5BanBnXkFtZTgwMzkzOTYzMDE@._V1_QL75_UX190_CR0,0,190,281_.jpg",98.0
Genius,6.5,2016,PG-13,Biography,Michael Grandage,Colin FirthJude LawNicole Kidman,56.0,"https://m.media-amazon.com/images/M/MV5BMjMwNzM3NzY0M15BMl5BanBnXkFtZTgwODMwMjQ1ODE@._V1_QL75_UX190_CR0,0,190,281_.jpg",104.0
Dreamin' Wild,6.4,2022,PG,Biography,Bill Pohlad,Walton GogginsZooey DeschanelNoah Jupe,66.0,"https://m.media-amazon.com/images/M/MV5BNzA2OWU0ZmEtY2RkYi00Nzg2LThiOWItMWRjZTlkNjc1NDNhXkEyXkFqcGdeQXVyMTY3ODkyNDkz._V1_QL75_UX190_CR0,2,190,281_.jpg",111.0
The Man with the Iron Heart,6.4,2017,R,Action,Cédric Jimenez,Laurent BinetDavid FarrAudrey Diwan,66.0,"https://m.media-amazon.com/images/M/MV5BNWY2ZGMxYTQtOGY1Mi00N2ZhLThkYzgtNDhlZjhlNzg4MWU0XkEyXkFqcGdeQXVyMTA4NjE0NjEy._V1_QL75_UY281_CR9,0,190,281_.jpg",120.0
Private Parts,6.9,1997,R,Biography,Betty Thomas,Howard SternMary McCormackRobin Quivers,67.0,"https://m.media-amazon.com/images/M/MV5BNDhjZjAxNzgtNzU3NS00OWQxLWI2ODItMjk0NmRjMTU5MDhjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UY281_CR0,0,190,281_.jpg",109.0
Denial,6.8,2016,PG-13,Biography,Mick Jackson,Rachel WeiszTom WilkinsonTimothy Spall,63.0,"https://m.media-amazon.com/images/M/MV5BMjMzODExNDEzMl5BMl5BanBnXkFtZTgwMDg3NjIyOTE@._V1_QL75_UX190_CR0,0,190,281_.jpg",109.0
The Queen,7.3,2006,PG-13,Biography,Stephen Frears,Helen MirrenMichael SheenJames Cromwell,90.0,"https://m.media-amazon.com/images/M/MV5BMTQ3NTMxODg1Ml5BMl5BanBnXkFtZTcwMjEyMjczMQ@@._V1_QL75_UY281_CR0,0,190,281_.jpg",103.0
Orlando,7.1,1992,PG-13,Biography,Sally Potter,Tilda SwintonBilly ZaneQuentin Crisp,75.0,"https://m.media-amazon.com/images/M/MV5BYmY1OTA3MjAtYjQxOC00OTlkLWExZWQtMjc3ZjExOWFhM2UwXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_QL75_UX190_CR0,0,190,281_.jpg",94.0
Shine,7.6,1996,PG-13,Biography,Scott Hicks,Geoffrey RushArmin Mueller-StahlJustin Braine,87.0,"https://m.media-amazon.com/images/M/MV5BNTNlZDhkNTMtYTExYS00NGRiLTlhZTItM2JlOWQ3MzE4YzdhXkEyXkFqcGdeQXVyNjc3MjQzNTI@._V1_QL75_UX190_CR0,2,190,281_.jpg",105.0
Mishima: A Life in Four Chapters,7.9,1985,R,Biography,Paul Schrader,Chieko SchraderPaul SchraderLeonard Schrader,84.0,"https://m.media-amazon.com/images/M/MV5BNDM2NWU1NWEtYzBmNC00MDA4LWI2YzQtZTQ1Y2E3NjZhMDJjXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_QL75_UX190_CR0,3,190,281_.jpg",120.0
Lean on Me,7.4,1989,PG-13,Biography,John G. Avildsen,Morgan FreemanBeverly ToddRobert Guillaume,58.0,"https://m.media-amazon.com/images/M/MV5BOWYyNTVlNzMtOWIyNy00NzQxLTlhNzctMGEzNjA5NmQwZGE5XkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_QL75_UX190_CR0,2,190,281_.jpg",108.0
Dangerous Beauty,7.1,1998,R,Biography,Marshall Herskovitz,Catherine McCormackRufus SewellOliver Platt,66.0,"https://m.media-amazon.com/images/M/MV5BMzQzMDlmYjgtZTcyNy00YTg5LTk5OGUtMmY1YWY4YmE0MjQyXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_QL75_UX190_CR0,0,190,281_.jpg",111.0
The Best of Enemies,7.3,2019,PG-13,Biography,Robin Bissell,Taraji P. HensonSam RockwellBabou Ceesay,49.0,"https://m.media-amazon.com/images/M/MV5BMjQ5MjA2NDkyM15BMl5BanBnXkFtZTgwNTIwNjUzNzM@._V1_QL75_UX190_CR0,0,190,281_.jpg",133.0
A Cry in the Dark,6.9,1988,PG-13,Biography,Fred Schepisi,Meryl StreepSam NeillDale Reeves,66.0,"https://m.media-amazon.com/images/M/MV5BOWVhOTgxMGQtNzU2YS00Yzk5LTgxZDAtNGM2ZDJjNzhhMWZjXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_QL75_UX190_CR0,2,190,281_.jpg",120.0
Hysteria,6.7,2011,R,Biography,Tanya Wexler,Stephen DyerJonah Lisa DyerHoward Gensler,53.0,"https://m.media-amazon.com/images/M/MV5BMjI0NDExNjcwMV5BMl5BanBnXkFtZTcwOTU4Mzg2Nw@@._V1_QL75_UX190_CR0,2,190,281_.jpg",100.0
Dolemite Is My Name,7.2,2019,R,Biography,Craig Brewer,Eddie MurphyKeegan-Michael KeyMike Epps,76.0,"https://m.media-amazon.com/images/M/MV5BMzFiYWQxYzgtOThmYi00ZmIwLWFlZWMtMzk2NTI2YTYzMjkyXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_QL75_UX190_CR0,0,190,281_.jpg",118.0
The Motorcycle Diaries,7.7,2004,R,Adventure,Walter Salles,Gael García BernalRodrigo de la SernaMía Maestro,75.0,"https://m.media-amazon.com/images/M/MV5BOTNmZTgyMzAtMTUwZC00NjAwLTk4MjktODllYTY5YTUwN2YwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,3,190,281_.jpg",126.0
Frances,7.2,1982,R,Biography,Graeme Clifford,Jessica LangeJonathan BanksBonnie Bartlett,48.0,"https://m.media-amazon.com/images/M/MV5BZjY5MjdlMDgtZGFiOC00MzQyLTk5ZTAtNTdmNTUzODU5NDc5XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_QL75_UX190_CR0,2,190,281_.jpg",140.0
Maudie,7.6,2016,PG-13,Biography,Aisling Walsh,Sally HawkinsEthan HawkeZachary Bennett,65.0,"https://m.media-amazon.com/images/M/MV5BNzJjYmEzODUtMWYyZi00NzBlLTkxMWMtYmExMDU3YWE4NGVjXkEyXkFqcGdeQXVyNDIwMDMwMjQ@._V1_QL75_UY281_CR5,0,190,281_.jpg",115.0
Joe Bell,6.2,2020,R,Biography,Reinaldo Marcus Green,Mark WahlbergReid MillerConnie Britton,54.0,"https://m.media-amazon.com/images/M/MV5BZGM2MDQ4OTUtNjI3Mi00OTNiLWJhYmYtOTdiN2JiYTNmN2Q0XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_QL75_UX190_CR0,0,190,281_.jpg",94.0
How to Lose Friends & Alienate People,6.4,2008,R,Biography,Robert B. Weide,Simon PeggKirsten DunstMegan Fox,35.0,"https://m.media-amazon.com/images/M/MV5BMjY0MzFmMDgtY2ZiOC00M2QyLWFmOWMtOTBmZWY4OWE2YTYzXkEyXkFqcGdeQXVyMjA5MTIzMjQ@._V1_QL75_UX190_CR0,0,190,281_.jpg",110.0
Sid and Nancy,7.0,1986,R,Biography,Alex Cox,Gary OldmanChloe WebbDavid Hayman,76.0,"https://m.media-amazon.com/images/M/MV5BYzRiODJiYjMtN2RiNy00NGVhLWJlN2MtODc4ZThiMGJmYzk0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,0,190,281_.jpg",112.0
Invincible,7.0,2006,PG,Biography,Ericson Core,Mark WahlbergGreg KinnearElizabeth Banks,63.0,"https://m.media-amazon.com/images/M/MV5BMjA1NjI2ODA5MF5BMl5BanBnXkFtZTcwNjMyMTMzMQ@@._V1_QL75_UY281_CR0,0,190,281_.jpg",105.0
Mary Shelley,6.4,2017,PG-13,Biography,Haifaa Al-Mansour,Elle FanningBel PowleyOwen Richards,49.0,"https://m.media-amazon.com/images/M/MV5BNzUyM2EzOTEtOTMwMi00NzMwLWEyYTAtZGYxYzMyZDgyNGUyXkEyXkFqcGdeQXVyODY3Nzc0OTk@._V1_QL75_UX190_CR0,0,190,281_.jpg",120.0
Waterloo,7.3,1970,G,Action,Sergey Bondarchuk,H.A.L. CraigSergey BondarchukVittorio Bonicelli,66.0,"https://m.media-amazon.com/images/M/MV5BNGQxYzM1ZWUtYjdlMS00M2EyLTg1MmUtNTFmZTE3NGVkMTgyXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_QL75_UX190_CR0,7,190,281_.jpg",123.0
1492: Conquest of Paradise,6.4,1992,PG-13,Adventure,Ridley Scott,Gérard DepardieuArmand AssanteSigourney Weaver,47.0,"https://m.media-amazon.com/images/M/MV5BNmVlMWNhMmEtZjc5ZS00NmZjLTg3ZjctNTkwMWYwY2EzOGJhXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_QL75_UX190_CR0,1,190,281_.jpg",154.0
The People vs. Larry Flynt,7.3,1996,R,Biography,Milos Forman,Woody HarrelsonCourtney LoveEdward Norton,79.0,"https://m.media-amazon.com/images/M/MV5BMGZlMzcwMjUtMDUzZC00NThmLTk0ZjMtNzE5MWU5OTVjZmE4XkEyXkFqcGdeQXVyNjk1Njg5NTA@._V1_QL75_UX190_CR0,7,190,281_.jpg",130.0
The Front Runner,6.1,2018,R,Biography,Jason Reitman,Matt BaiJay CarsonJason Reitman,61.0,"https://m.media-amazon.com/images/M/MV5BMTcyNTAxOTg4NV5BMl5BanBnXkFtZTgwMTMwNjQ2NjM@._V1_QL75_UX190_CR0,4,190,281_.jpg",113.0
Prozac Nation,6.2,2001,R,Biography,Erik Skjoldbjærg,Elizabeth WurtzelGalt NiederhofferFrank Deasy,66.0,"https://m.media-amazon.com/images/M/MV5BMDk4YmQ2NDgtNTA0OC00OWUzLWEwYzEtOGRiNmNjMzYzNjc4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,2,190,281_.jpg",95.0
Jackie,6.7,2016,R,Biography,Pablo Larraín,Natalie PortmanPeter SarsgaardGreta Gerwig,81.0,"https://m.media-amazon.com/images/M/MV5BMzg4MjYzNjk5N15BMl5BanBnXkFtZTgwODgwODI3MDI@._V1_QL75_UX190_CR0,0,190,281_.jpg",100.0
W.,6.3,2008,PG-13,Biography,Oliver Stone,Josh BrolinElizabeth BanksIoan Gruffudd,56.0,"https://m.media-amazon.com/images/M/MV5BMTkzMzg3NjM3OV5BMl5BanBnXkFtZTcwNTY1MzUzMw@@._V1_QL75_UX190_CR0,0,190,281_.jpg",129.0
The Walk,7.3,2015,PG,Adventure,Robert Zemeckis,Joseph Gordon-LevittCharlotte Le BonBen Kingsley,70.0,"https://m.media-amazon.com/images/M/MV5BNTY4MzA4Mzc5Nl5BMl5BanBnXkFtZTgwNDIzMzk5NjE@._V1_QL75_UX190_CR0,0,190,281_.jpg",123.0
Evita,6.3,1996,PG,Biography,Alan Parker,MadonnaJonathan PryceAntonio Banderas,45.0,"https://m.media-amazon.com/images/M/MV5BMDNhZGZiMzYtNzkxNy00MGE0LWE4Y2QtOGIwOTM3ZmY5M2QwXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_QL75_UX190_CR0,1,190,281_.jpg",135.0
Dragon: The Bruce Lee Story,7.0,1993,PG-13,Action,Rob Cohen,Robert ClouseLinda Lee CadwellEdward Khmara,69.0,"https://m.media-amazon.com/images/M/MV5BMjA1MTQxNzAtM2MyOC00NDBhLWFlNmEtOWZlM2E5MjNlODU2XkEyXkFqcGdeQXVyNDAxNjkxNjQ@._V1_QL75_UX190_CR0,1,190,281_.jpg",120.0
Becoming Jane,7.0,2007,PG,Biography,Julian Jarrold,Anne HathawayJames McAvoyJulie Walters,55.0,"https://m.media-amazon.com/images/M/MV5BMTIzMjQyMDMxM15BMl5BanBnXkFtZTcwMjAwOTM1MQ@@._V1_QL75_UX190_CR0,0,190,281_.jpg",120.0
The 33,6.9,2015,PG-13,Biography,Patricia Riggen,Mikko AlanneCraig BortenMichael Thomas,55.0,"https://m.media-amazon.com/images/M/MV5BMTkyNDY3NDc5NF5BMl5BanBnXkFtZTgwMzI1NDM1NjE@._V1_QL75_UX190_CR0,0,190,281_.jpg",127.0
The Duchess,6.9,2008,PG-13,Biography,Saul Dibb,Jeffrey HatcherAnders Thomas JensenSaul Dibb,62.0,"https://m.media-amazon.com/images/M/MV5BMTU1MTQzMjgzNl5BMl5BanBnXkFtZTcwNTQxMzk3MQ@@._V1_QL75_UY281_CR1,0,190,281_.jpg",110.0
Persepolis,8.0,2007,PG-13,Animation,Vincent Paronnaud,Chiara MastroianniCatherine DeneuveGena Rowlands,90.0,"https://m.media-amazon.com/images/M/MV5BMGRkZThmYzEtYjQxZC00OWEzLThjYjAtYzFkMjY0NGZkZWI4XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_QL75_UX190_CR0,0,190,281_.jpg",96.0
Radioactive,6.3,2019,PG-13,Biography,Marjane Satrapi,Rosamund PikeYvette FeuerMirjam Novak,56.0,"https://m.media-amazon.com/images/M/MV5BNTY1YjYwNmYtNWFmMy00OTk2LWJjNDItOGMxNTNlYTBjNmY1XkEyXkFqcGdeQXVyMTA4NjE0NjEy._V1_QL75_UX190_CR0,0,190,281_.jpg",109.0
Gods and Generals,6.2,2003,PG-13,Biography,Ron Maxwell,Stephen LangRobert DuvallJeff Daniels,30.0,"https://m.media-amazon.com/images/M/MV5BMTU1NzExNjU3OF5BMl5BanBnXkFtZTYwNzc0MDg5._V1_QL75_UX190_CR0,0,190,281_.jpg",219.0
La Vie En Rose,7.6,2007,PG-13,Biography,Olivier Dahan,Marion CotillardSylvie TestudPascal Greggory,66.0,"https://m.media-amazon.com/images/M/MV5BOTBmZDZkNWYtODIzYi00N2Y4LWFjMmMtNmM1OGYyNGVhYzUzXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_QL75_UX190_CR0,0,190,281_.jpg",140.0
Jobs,6.0,2013,PG-13,Biography,Joshua Michael Stern,Ashton KutcherDermot MulroneyJosh Gad,44.0,"https://m.media-amazon.com/images/M/MV5BMTM5NTQ3MTYxN15BMl5BanBnXkFtZTcwODE2Nzk3OQ@@._V1_QL75_UX190_CR0,0,190,281_.jpg",128.0
Trumbo,7.4,2015,R,Biography,Jay Roach,Bryan CranstonDiane LaneHelen Mirren,60.0,"https://m.media-amazon.com/images/M/MV5BMjM1MDc2OTQ3NV5BMl5BanBnXkFtZTgwNzQ0NjQ1NjE@._V1_QL75_UX190_CR0,0,190,281_.jpg",124.0
Rescue Dawn,7.3,2006,PG-13,Adventure,Werner Herzog,Christian BaleSteve ZahnJeremy Davies,77.0,"https://m.media-amazon.com/images/M/MV5BNzUxNzUzNzU2MV5BMl5BanBnXkFtZTcwNTgzNzU2NA@@._V1_QL75_UX190_CR0,1,190,281_.jpg",125.0
Fruitvale Station,7.5,2013,R,Biography,Ryan Coogler,Michael B. JordanMelonie DiazOctavia Spencer,85.0,"https://m.media-amazon.com/images/M/MV5BMTQ0OTU1MDkxMF5BMl5BanBnXkFtZTcwNjI5OTA3OQ@@._V1_QL75_UX190_CR0,0,190,281_.jpg",85.0
J. Edgar,6.5,2011,R,Biography,Clint Eastwood,Leonardo DiCaprioArmie HammerNaomi Watts,59.0,"https://m.media-amazon.com/images/M/MV5BMTc0NDM4ODU2Nl5BMl5BanBnXkFtZTcwNzQ0NTg4Ng@@._V1_QL75_UX190_CR0,6,190,281_.jpg",137.0
Lady Jane,7.1,1986,PG-13,Biography,Trevor Nunn,Helena Bonham CarterCary ElwesJohn Wood,64.0,"https://m.media-amazon.com/images/M/MV5BZWE4OGM1NjAtNGU4ZC00ZTYyLWJkZDktNjFhYThlYjFhMTI3XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_QL75_UY281_CR1,0,190,281_.jpg",136.0
Conviction,7.2,2010,R,Biography,Tony Goldwyn,Hilary SwankSam RockwellMelissa Leo,61.0,"https://m.media-amazon.com/images/M/MV5BMjUyZDMxMDUtMDRkMi00MDYwLTk5N2EtYjM2NjQ0NzI1YmY4XkEyXkFqcGdeQXVyMTUyOTc1NDYz._V1_QL75_UX190_CR0,0,190,281_.jpg",107.0
American Animals,7.0,2018,R,Biography,Bart Layton,Bart LaytonJon CrokerPeter Straughan,68.0,"https://m.media-amazon.com/images/M/MV5BYTc4ZWQyODItMTZjYy00OTVmLWEzMjUtNTlkOTJjMzhiYzAxXkEyXkFqcGdeQXVyODE0MDY3NzY@._V1_QL75_UY281_CR1,0,190,281_.jpg",116.0
Hands of Stone,6.6,2016,R,Biography,Jonathan Jakubowicz,Edgar RamírezUsherRobert De Niro,54.0,"https://m.media-amazon.com/images/M/MV5BMjQxNzE4ODU1Nl5BMl5BanBnXkFtZTgwMDA4Njk0ODE@._V1_QL75_UX190_CR0,0,190,281_.jpg",111.0
"Good Night, and Good Luck.",7.4,2005,PG,Biography,George Clooney,David StrathairnGeorge ClooneyPatricia Clarkson,80.0,"https://m.media-amazon.com/images/M/MV5BM2JiMzAzYWUtYTQ4Mi00MzBmLWJhODUtYmY0YTQ4ZGYwNjUzXkEyXkFqcGdeQXVyNjc5NjEzNA@@._V1_QL75_UY281_CR1,0,190,281_.jpg",93.0
The Two Popes,7.6,2019,PG-13,Biography,Fernando Meirelles,Jonathan PryceAnthony HopkinsJuan Minujín,75.0,"https://m.media-amazon.com/images/M/MV5BY2RiOTc1YmYtMDk0Yy00ZWI4LTgzN2YtYTg2ZDZmOGIwNTA1XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_QL75_UX190_CR0,0,190,281_.jpg",125.0
Colette,6.7,2018,R,Biography,Wash Westmoreland,Richard GlatzerWash WestmorelandRebecca Lenkiewicz,74.0,"https://m.media-amazon.com/images/M/MV5BZTg5M2MxYzAtZjUwMi00MzRjLTkxNTItZmNjYzUxZjI3YzI3XkEyXkFqcGdeQXVyNDY2MjcyOTQ@._V1_QL75_UX190_CR0,0,190,281_.jpg",111.0
Clouds,7.5,2020,PG-13,Biography,Justin Baldoni,Kara HoldenCasey La ScalaPatrick Kopka,55.0,"https://m.media-amazon.com/images/M/MV5BODE0MDRiN2YtODhiNS00Y2E4LThlZTctMTEyYzM5NTg3OTRiXkEyXkFqcGdeQXVyNTQxOTk3MzA@._V1_QL75_UY281_CR19,0,190,281_.jpg",121.0
True History of the Kelly Gang,6.0,2019,R,Action,Justin Kurzel,George MacKayEssie DavisNicholas Hoult,75.0,"https://m.media-amazon.com/images/M/MV5BYjIxN2M2YWMtMDYwOC00MDZiLWIwOTUtYTYzZmNjMTNiYjhjXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_QL75_UX190_CR0,0,190,281_.jpg",124.0
Rabbit-Proof Fence,7.4,2002,PG,Adventure,Phillip Noyce,Everlyn SampiTianna SansburyKenneth Branagh,80.0,"https://m.media-amazon.com/images/M/MV5BZGZkY2QzOGItZDFiYy00MWI1LWFmMTctNzNjZDMzMDk5M2Y2XkEyXkFqcGdeQXVyNjU1MTEwMjI@._V1_QL75_UY281_CR2,0,190,281_.jpg",94.0
Notorious,6.7,2009,R,Biography,George Tillman Jr.,Jamal WoolardAnthony MackieDerek Luke,60.0,"https://m.media-amazon.com/images/M/MV5BMjA3ODUwOTg2NF5BMl5BanBnXkFtZTcwNjgwOTUwMg@@._V1_QL75_UX190_CR0,0,190,281_.jpg",122.0
Ali,6.7,2001,R,Biography,Michael Mann,Gregory Allen HowardStephen J. RiveleChristopher Wilkinson,65.0,"https://m.media-amazon.com/images/M/MV5BZjA3OTUxNTktN2FlNC00NGUyLWI1NDktY2FlZTc5MDlmOGFhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,2,190,281_.jpg",157.0
Michael Collins,7.1,1996,R,Biography,Neil Jordan,Liam NeesonAidan QuinnJulia Roberts,59.0,"https://m.media-amazon.com/images/M/MV5BZjE5NGFmMGYtNmU1MC00ZWQxLWIzMzEtZjgzZjljMWNmYjE1XkEyXkFqcGdeQXVyNTYzNDI3MzQ@._V1_QL75_UX190_CR0,1,190,281_.jpg",133.0
Welcome to Marwen,6.2,2018,PG-13,Biography,Robert Zemeckis,Steve CarellFalk HentschelMatt O'Leary,40.0,"https://m.media-amazon.com/images/M/MV5BMjIxMjUwMjItMGIxYS00NTlmLTgxZTQtMzg2Yjc1ZWQ3YTYxXkEyXkFqcGdeQXVyMjM4NTM5NDY@._V1_QL75_UX190_CR0,10,190,281_.jpg",116.0
Judy,6.8,2019,PG-13,Biography,Rupert Goold,Renée ZellwegerJessie BuckleyFinn Wittrock,66.0,"https://m.media-amazon.com/images/M/MV5BYmE0OTE5NWItMGYyZi00MzUxLWFjN2QtYzBkZGRjZGVmMGFmXkEyXkFqcGdeQXVyNjg2NjQwMDQ@._V1_QL75_UX190_CR0,6,190,281_.jpg",118.0
Control,7.6,2007,R,Biography,Anton Corbijn,Sam RileySamantha MortonCraig Parkinson,78.0,"https://m.media-amazon.com/images/M/MV5BNTEzOTYwMTcxN15BMl5BanBnXkFtZTcwNTgyNjI1MQ@@._V1_QL75_UX190_CR0,0,190,281_.jpg",122.0
Hidalgo,6.7,2004,PG-13,Action,Joe Johnston,Viggo MortensenOmar SharifZuleikha Robinson,54.0,"https://m.media-amazon.com/images/M/MV5BMTgyNjg5MjcxMl5BMl5BanBnXkFtZTcwNDQxMzQyMQ@@._V1_QL75_UY281_CR0,0,190,281_.jpg",136.0
Hitchcock,6.8,2012,PG-13,Biography,Sacha Gervasi,Anthony HopkinsHelen MirrenScarlett Johansson,55.0,"https://m.media-amazon.com/images/M/MV5BODAwNDI5NjIwN15BMl5BanBnXkFtZTcwNjc4ODc2OA@@._V1_QL75_UX190_CR0,0,190,281_.jpg",98.0
Miss Potter,7.0,2006,PG,Biography,Chris Noonan,Renée ZellwegerEwan McGregorEmily Watson,57.0,"https://m.media-amazon.com/images/M/MV5BMTA0NjgzMDIzNjVeQTJeQWpwZ15BbWU3MDE3ODk0NDE@._V1_QL75_UX190_CR0,0,190,281_.jpg",88.0
The Greatest Game Ever Played,7.4,2005,PG,Biography,Bill Paxton,Mark Frost,55.0,"https://m.media-amazon.com/images/M/MV5BMTQ4NDk3MDk0NV5BMl5BanBnXkFtZTcwMzk4OTgyMQ@@._V1_QL75_UX190_CR0,0,190,281_.jpg",120.0
